,longueur,v_longueur,largeur,v_largeur,teinte,v_teinte,sucre,v_sucre,eau,v_eau,fibres,v_fibre
cerise851,1.460856167378351,0.5,1.9799866976588387,0.5,94.0563253874336,10.0,13.822983418528743,5.0,82.63819898832404,5.0,2.415353527582035,0.5
cerise852,1.5351289893269207,0.5,1.5644434359533381,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise853,2.0,0.5,2.0,0.5,108.69736373030447,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise854,2.19400857129004,0.5,2.2627329997846797,0.5,95.4125952875278,10.0,7.025764469281941,5.0,92.60744938942804,5.0,1.6964352705176469,0.5
cerise855,2.1289260584667256,0.5,1.9270718106714477,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise856,2.0,0.5,2.0,0.5,90.16371707848987,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise857,1.8285678132181733,0.5,2.5528321372178646,0.5,96.8528466621575,10.0,11.421365715997224,5.0,87.42709819175472,5.0,1.8488638589788202,0.5
cerise858,1.6508155310610724,0.5,2.1848376867255297,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise859,2.0,0.5,2.0,0.5,105.97442489800399,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise860,1.2548527033519636,0.5,1.6973480697275816,0.5,100.8736443961548,10.0,10.885598497573826,5.0,85.61997554731192,5.0,1.9489455961329747,0.5
cerise861,2.088077512538355,0.5,2.1043806050103613,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise862,2.0,0.5,2.0,0.5,92.6467753286715,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise863,2.8037479331226898,0.5,1.7078118863002751,0.5,77.48469615488277,10.0,11.387935724376272,5.0,85.91063608414618,5.0,1.5188769663099415,0.5
cerise864,1.015785464398547,0.5,2.5699827295524442,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise865,2.0,0.5,2.0,0.5,93.88426040632132,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise866,1.108380570575533,0.5,2.0338958983753384,0.5,98.50772898392081,10.0,5.671656925112287,5.0,81.20718496995646,5.0,1.8686832540154834,0.5
cerise867,1.870735066062641,0.5,1.543373007530212,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise868,2.0,0.5,2.0,0.5,86.95362306547831,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise869,1.532664259951867,0.5,2.3611043622593773,0.5,80.38089860390411,10.0,20.244895197115564,5.0,77.14958537524917,5.0,1.6728642892587597,0.5
cerise870,1.871557638850223,0.5,1.5681281282095538,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise871,2.0,0.5,2.0,0.5,104.50570320935032,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise872,2.24208664264906,0.5,2.3364378290461074,0.5,101.17812011285884,10.0,14.397041741916194,5.0,75.0319213671778,5.0,1.2618329032846836,0.5
cerise873,2.6693543707612006,0.5,1.9354567333198274,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise874,2.0,0.5,2.0,0.5,93.0129881531834,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise875,2.192853230029855,0.5,2.1561322450012255,0.5,104.82736616784949,10.0,8.651841073322402,5.0,89.4757046716106,5.0,2.0052127202623966,0.5
cerise876,1.3288982830235914,0.5,2.187171024985775,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise877,2.0,0.5,2.0,0.5,88.03099779430961,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise878,0.38182328493229467,0.5,1.9358884305196307,0.5,100.94343944967004,10.0,12.633498478423206,5.0,79.73916388899794,5.0,1.5544564165320853,0.5
cerise879,2.888745089385534,0.5,2.111445559475736,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise880,2.0,0.5,2.0,0.5,115.2348917202249,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise881,2.9376292367886774,0.5,1.987866023449099,0.5,102.8092775335994,10.0,20.52264348826538,5.0,88.30557202495024,5.0,0.73086401448743,0.5
cerise882,2.144190629866055,0.5,2.15720724081588,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise883,2.0,0.5,2.0,0.5,92.86906919709449,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise884,2.8427124758337117,0.5,0.8298268629164689,0.5,110.37241737585602,10.0,6.216240876509264,5.0,87.8831977211521,5.0,1.6264854202910195,0.5
cerise885,2.42745876569282,0.5,1.568400207281073,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise886,2.0,0.5,2.0,0.5,87.50537913308176,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise887,1.2839759025971276,0.5,2.415234020744571,0.5,93.30057890291349,10.0,7.964179645946315,5.0,92.27046777961205,5.0,1.9604367093657995,0.5
cerise888,1.812617917585278,0.5,1.7633221726014523,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise889,2.0,0.5,2.0,0.5,94.260645138314,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise890,2.0766374287586378,0.5,2.790359528468952,0.5,117.05776870563132,10.0,17.229146315906284,5.0,83.8186870361505,5.0,0.912865631669963,0.5
cerise891,1.636269276622912,0.5,1.7092781383727151,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise892,2.0,0.5,2.0,0.5,85.45578082199467,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise893,1.4440409878588616,0.5,2.0672526715572133,0.5,98.88171840623774,10.0,17.277106758364713,5.0,84.64241259067339,5.0,1.3114569949835526,0.5
cerise894,1.5593931385820472,0.5,1.9164674599559646,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise895,2.0,0.5,2.0,0.5,108.79374936581739,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise896,2.513095459599082,0.5,2.262019482200133,0.5,95.55403708031179,10.0,5.274379865064355,5.0,84.25423182482236,5.0,1.8321232828469436,0.5
cerise897,2.167119919784514,0.5,2.3012469775323843,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise898,2.0,0.5,2.0,0.5,101.19330933316863,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise899,2.1274249439088853,0.5,1.7005374283189154,0.5,89.974342904767,10.0,17.162727334271572,5.0,80.22114370857102,5.0,1.674426963044746,0.5
cerise900,1.5648970939418503,0.5,1.1714493995941617,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise901,2.0,0.5,2.0,0.5,103.68495495846376,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise902,2.404324350678072,0.5,2.2614155083506846,0.5,92.74156180712426,10.0,12.069262628389378,5.0,93.37371084573563,5.0,1.3697522905443928,0.5
cerise903,2.3556150493629957,0.5,1.9044943852214404,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise904,2.0,0.5,2.0,0.5,104.95233597306243,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise905,2.18861032170593,0.5,2.1845852177856226,0.5,93.83772957664534,10.0,17.75953648941119,5.0,90.51117039799968,5.0,1.9599360932203722,0.5
cerise906,0.35896456525992604,0.5,2.47115303431566,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise907,2.0,0.5,2.0,0.5,104.74782927360542,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise908,2.2820962298776646,0.5,1.4331350903732858,0.5,110.09472603666478,10.0,9.778762893428853,5.0,78.86861967618677,5.0,1.7070637648074953,0.5
cerise909,1.5695616364133973,0.5,1.711218973413822,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise910,2.0,0.5,2.0,0.5,92.92463927765273,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise911,2.2719666016019096,0.5,1.947348413178433,0.5,108.45731649438417,10.0,5.303558037501688,5.0,88.02012182682152,5.0,2.3163304136413907,0.5
cerise912,2.6482746930647454,0.5,1.2773078618880436,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise913,2.0,0.5,2.0,0.5,100.13249536812609,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise914,2.0107183448132404,0.5,1.5717260268301874,0.5,94.06936700738889,10.0,3.278702847988919,5.0,81.54448374776443,5.0,2.697820510465256,0.5
cerise915,2.8028649634173095,0.5,2.533529862788482,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise916,2.0,0.5,2.0,0.5,80.91079071062836,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise917,2.675440608083465,0.5,1.9120174368265213,0.5,111.10712099876332,10.0,11.766561385425208,5.0,84.82264025071919,5.0,1.1636134967438152,0.5
cerise918,1.993136171085807,0.5,2.048919481187816,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise919,2.0,0.5,2.0,0.5,94.25003989004057,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise920,1.6233030142373153,0.5,0.8257775248529013,0.5,109.25771019530376,10.0,14.978099158807712,5.0,83.5870052046333,5.0,1.806459472215155,0.5
cerise921,1.108311217508565,0.5,1.8868063070390781,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise922,2.0,0.5,2.0,0.5,88.8920784272616,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise923,1.6660501539173451,0.5,2.1332627365618264,0.5,91.35574958839587,10.0,22.54268048078263,5.0,82.59723699676982,5.0,2.141993674171477,0.5
cerise924,1.4841992163626303,0.5,2.4866941800614986,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise925,2.0,0.5,2.0,0.5,69.89963457668938,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise926,2.1493715327421965,0.5,1.6836253135533659,0.5,76.39005277021332,10.0,10.71683512111728,5.0,78.5621757021787,5.0,1.77765485291369,0.5
cerise927,1.6005500246429805,0.5,2.1278157514446763,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise928,2.0,0.5,2.0,0.5,109.8129703179228,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise929,2.197873128727388,0.5,2.436033984228207,0.5,101.14817088163701,10.0,8.29400638899541,5.0,91.04847980840889,5.0,1.2038016543550332,0.5
cerise930,2.064946666624965,0.5,2.428064924833362,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise931,2.0,0.5,2.0,0.5,119.62578672392448,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise932,2.410784925776535,0.5,2.612264678852549,0.5,118.80158474202034,10.0,11.440099862675956,5.0,84.33477081171252,5.0,1.4740420668728225,0.5
cerise933,1.3531741468186747,0.5,2.11116581242567,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise934,2.0,0.5,2.0,0.5,105.98289639968124,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise935,2.2818916830226468,0.5,1.813087560808314,0.5,100.40589045857507,10.0,7.7177286601935,5.0,76.52298784534548,5.0,2.358439695007685,0.5
cerise936,2.168985381976794,0.5,1.7125171546734244,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise937,2.0,0.5,2.0,0.5,73.28651542351781,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise938,2.938287987825424,0.5,1.854440375327998,0.5,95.76103433685277,10.0,2.711867254930061,5.0,88.4247571099075,5.0,1.5133752422267281,0.5
cerise939,2.2990485518643116,0.5,1.8255769064671086,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise940,2.0,0.5,2.0,0.5,85.14458077135924,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise941,2.6723342680769013,0.5,2.1802743385442263,0.5,106.4678404449823,10.0,10.78876709829837,5.0,86.65389812121052,5.0,1.3567036332014222,0.5
cerise942,2.334389296709729,0.5,2.821531594603866,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise943,2.0,0.5,2.0,0.5,73.77086764168908,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise944,1.3824576376222346,0.5,2.6201081241089232,0.5,98.08898440306844,10.0,15.737587690520709,5.0,85.9513308993164,5.0,2.4599151414968734,0.5
cerise945,1.7597957374596254,0.5,2.157274430607187,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise946,2.0,0.5,2.0,0.5,96.08884946408939,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise947,2.2880443892348574,0.5,1.567871179122597,0.5,87.86902309556011,10.0,10.130275098158656,5.0,87.74529605533021,5.0,1.6617525275841707,0.5
cerise948,2.6161643725097896,0.5,1.1349793271735529,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise949,2.0,0.5,2.0,0.5,84.18478829111605,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise950,1.3899051311422763,0.5,2.429528545287572,0.5,94.61797759000326,10.0,7.498517467278869,5.0,82.50089556977777,5.0,2.388400288077099,0.5
cerise951,1.9010797702704498,0.5,1.1109163988250765,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise952,2.0,0.5,2.0,0.5,87.72469704976575,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise953,1.3846969588139189,0.5,1.941825265546755,0.5,94.83901709102763,10.0,17.819200601805235,5.0,90.09485745916226,5.0,1.0940463167863428,0.5
cerise954,2.8974866224874516,0.5,3.0040754291903395,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise955,2.0,0.5,2.0,0.5,106.324271045004,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise956,2.724901409487945,0.5,2.1157439693931224,0.5,92.87792455899881,10.0,16.576020071961686,5.0,83.14884394767721,5.0,2.193901024927822,0.5
cerise957,0.47996830817231806,0.5,2.413597840247033,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise958,2.0,0.5,2.0,0.5,87.52318811720049,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise959,1.7517528874195651,0.5,1.9042962355833715,0.5,102.64644930072151,10.0,2.4230691388455856,5.0,83.09138094388314,5.0,1.9891008166393913,0.5
cerise960,1.9269204570019578,0.5,2.6860101460056747,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise961,2.0,0.5,2.0,0.5,75.70328123130602,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise962,1.8581296125783409,0.5,2.818387630503148,0.5,87.27567691954923,10.0,5.867064783133411,5.0,85.67327322743236,5.0,1.0630380177164003,0.5
cerise963,2.258884341709412,0.5,1.882478323246033,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise964,2.0,0.5,2.0,0.5,89.31094102626311,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise965,1.6429117042964672,0.5,1.8415464289456795,0.5,96.02212020510413,10.0,15.042942504211682,5.0,82.79111700900296,5.0,2.762609212545245,0.5
cerise966,1.6508667249156408,0.5,1.424849698921006,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise967,2.0,0.5,2.0,0.5,98.65720959999,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise968,1.7403783494726892,0.5,2.0670632570766276,0.5,119.3995055675951,10.0,20.02629364472808,5.0,80.78353907727387,5.0,1.605681336281024,0.5
cerise969,2.740911491127708,0.5,1.5951993836517164,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise970,2.0,0.5,2.0,0.5,79.97289565874648,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise971,2.560621187649033,0.5,1.9482782250362505,0.5,89.78307868766889,10.0,9.552649031831248,5.0,85.48372138177682,5.0,1.8308147694139862,0.5
cerise972,2.0832878214132102,0.5,3.017765438960831,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise973,2.0,0.5,2.0,0.5,86.73205346268847,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise974,2.6428527117145224,0.5,1.8838510273634548,0.5,97.71549010781135,10.0,10.591908441018964,5.0,78.18488874121081,5.0,1.3156645416379642,0.5
cerise975,1.3158831977285006,0.5,1.6243347977163456,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise976,2.0,0.5,2.0,0.5,96.90414303265787,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise977,2.762856699169607,0.5,2.4752154610966777,0.5,94.81113614721554,10.0,9.306314597103151,5.0,90.83748493704765,5.0,0.996432879307724,0.5
cerise978,1.7138104434020895,0.5,1.5807753675688836,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise979,2.0,0.5,2.0,0.5,98.14919865711457,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise980,1.926327997194699,0.5,2.247561950356058,0.5,101.81554905969539,10.0,4.174720049656894,5.0,90.11220214535885,5.0,2.0471231625611317,0.5
cerise981,1.7509842047855222,0.5,1.7712588895671273,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise982,2.0,0.5,2.0,0.5,105.15595983412098,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise983,0.8969593375748306,0.5,1.803540014731499,0.5,88.11663214508876,10.0,17.76846483864934,5.0,91.04522983097921,5.0,1.1365254466737233,0.5
cerise984,1.9291732899917247,0.5,2.194170585305255,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise985,2.0,0.5,2.0,0.5,101.51535306116793,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise986,2.2400234255359663,0.5,1.9462677168563813,0.5,110.49198758554672,10.0,18.405614330198514,5.0,76.4308745568617,5.0,2.1423903104916455,0.5
cerise987,1.8937611036002648,0.5,2.397552864124138,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise988,2.0,0.5,2.0,0.5,94.12650043247173,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise989,1.9547425212250853,0.5,1.1892399361731782,0.5,95.14058045483797,10.0,13.257375421445344,5.0,87.50627122885157,5.0,2.2929990729479623,0.5
cerise990,2.221628818660836,0.5,1.9829322736313157,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise991,2.0,0.5,2.0,0.5,86.92849338556016,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise992,2.7273271589075323,0.5,2.0845439989987744,0.5,101.41894451659859,10.0,20.096669996029767,5.0,78.62191218409195,5.0,1.3130001039979935,0.5
cerise993,2.2926972971951374,0.5,1.8798728973477417,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise994,2.0,0.5,2.0,0.5,92.31513096081042,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise995,2.176419139588984,0.5,2.744147075435577,0.5,91.69881815402822,10.0,5.678184503617242,5.0,87.84144963939937,5.0,2.0849807465041934,0.5
cerise996,1.8316839862857675,0.5,1.2850741945782458,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise997,2.0,0.5,2.0,0.5,105.9982443727473,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise998,2.3800238805127623,0.5,2.8295109379150643,0.5,110.2625074236435,10.0,5.034739417719945,5.0,88.67512992153678,5.0,1.6481730391015068,0.5
cerise999,1.64769056773418,0.5,1.4785790369051826,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
banane0,17.7751963613202,5.0,8.50900569781546,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane1,20.0,5.0,3.0,0.5,32.29380747706034,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane2,20.43373611708667,5.0,-2.1828943361221738,0.5,22.18642562926005,5.0,20.58018044592219,4.0,66.74721893478596,5.0,1.3034735917865587,1.0
banane3,19.099757143617524,5.0,-1.2779039178580076,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane4,20.0,5.0,3.0,0.5,30.026505192780743,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane5,15.43557795226745,5.0,3.5275929115736497,0.5,32.36699330299901,5.0,16.867387748286596,4.0,79.91069160511503,5.0,0.8812017649531823,1.0
banane6,19.1452997405602,5.0,3.0322783075721187,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane7,20.0,5.0,3.0,0.5,27.565692417302063,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane8,19.693230454857947,5.0,9.615648814549028,0.5,47.552274089253345,5.0,12.443327817488484,4.0,77.69567675513048,5.0,0.40422768983139834,1.0
banane9,19.230589614967855,5.0,1.3347842790609166,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane10,20.0,5.0,3.0,0.5,30.054944366923205,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane11,16.427428973560037,5.0,9.103545411307742,0.5,13.553092043958557,5.0,18.978063749120313,4.0,74.13166489116317,5.0,1.4656832109650606,1.0
banane12,26.03989247902227,5.0,-1.110757441928392,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane13,20.0,5.0,3.0,0.5,29.418768769907555,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane14,22.91749435397869,5.0,4.371030656208881,0.5,32.91457124862513,5.0,22.8936903846059,4.0,70.22532617129283,5.0,2.995380479819474,1.0
banane15,16.372581572009413,5.0,-1.7420092463561812,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane16,20.0,5.0,3.0,0.5,26.99244219529467,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane17,15.627582233821089,5.0,-0.6025576455288344,0.5,39.22326068096152,5.0,11.937585745849514,4.0,72.4384768530131,5.0,0.15606383951660008,1.0
banane18,24.719095700349506,5.0,-0.7662449453734852,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane19,20.0,5.0,3.0,0.5,36.409916704171266,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane20,21.36910721514697,5.0,4.529277917700449,0.5,28.206720155766135,5.0,15.673408590172183,4.0,78.22147115263508,5.0,2.637645452083737,1.0
banane21,24.00229171088288,5.0,11.49090035898813,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane22,20.0,5.0,3.0,0.5,34.216151980043996,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane23,28.255202695301158,5.0,6.400902888990939,0.5,30.304879741115492,5.0,16.97877146791633,4.0,81.58859951494364,5.0,3.245162580206517,1.0
banane24,25.914719660480873,5.0,1.2682879491690744,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane25,20.0,5.0,3.0,0.5,34.1935580413365,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane26,20.57748033060096,5.0,0.7580080003492116,0.5,38.715308428587484,5.0,15.212492714117454,4.0,68.72613320297684,5.0,3.601233143938472,1.0
banane27,24.782357087675255,5.0,11.792852360475056,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane28,20.0,5.0,3.0,0.5,21.889079936222025,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane29,6.9507016713393615,5.0,7.0306617386919275,0.5,31.147140800891584,5.0,10.242825695508191,4.0,69.87560688168138,5.0,1.0820552120862308,1.0
banane30,25.972086828214714,5.0,7.192883046302614,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane31,20.0,5.0,3.0,0.5,28.66322597175509,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane32,22.431764621059422,5.0,7.221788757562829,0.5,27.472423938834783,5.0,12.936214164536251,4.0,79.64140702999254,5.0,2.1469522112907873,1.0
banane33,14.047005135556851,5.0,-1.3778361649615753,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane34,20.0,5.0,3.0,0.5,38.95884408933739,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane35,20.950621511745698,5.0,-2.600338130510611,0.5,33.877066076217424,5.0,17.020381069081523,4.0,79.87832011164508,5.0,0.6216111262400941,1.0
banane36,27.654249286898942,5.0,12.777804621385886,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane37,20.0,5.0,3.0,0.5,24.561657379464187,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane38,18.532441428549628,5.0,9.338193634958659,0.5,34.761502549049936,5.0,8.110207429705476,4.0,76.29067703535488,5.0,3.118211113676721,1.0
banane39,10.560625412723518,5.0,3.34181072566167,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane40,20.0,5.0,3.0,0.5,26.25777619646793,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane41,15.368201800756001,5.0,5.430234435863499,0.5,34.98531794584755,5.0,14.109993468280663,4.0,74.07646337620388,5.0,-0.07486969675410826,1.0
banane42,16.310806747287973,5.0,3.398701574816908,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane43,20.0,5.0,3.0,0.5,22.723175010960013,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane44,24.022304877504705,5.0,-0.813188852980109,0.5,28.33100391281175,5.0,13.319681359188511,4.0,71.66822129891966,5.0,2.247176253976025,1.0
banane45,21.737798860766887,5.0,-0.35836377438247347,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane46,20.0,5.0,3.0,0.5,24.769819584774304,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane47,22.284470219186744,5.0,-5.37420471751137,0.5,34.09422402845596,5.0,12.192575073753066,4.0,83.73029560120884,5.0,2.7047111509915402,1.0
banane48,26.455428679218404,5.0,4.111713106964688,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane49,20.0,5.0,3.0,0.5,36.548074272317294,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane50,15.887174945789354,5.0,7.437922254170113,0.5,32.409122078371794,5.0,10.422000344819192,4.0,82.87455708643118,5.0,2.2828459426644208,1.0
banane51,20.083447039416587,5.0,3.6063641311283776,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane52,20.0,5.0,3.0,0.5,23.09284275540419,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane53,17.58443495234713,5.0,-1.312140186958917,0.5,23.08611475199718,5.0,19.79303279168324,4.0,74.86085473081005,5.0,0.9544925587616624,1.0
banane54,14.696966019645505,5.0,-0.059440456702161804,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane55,20.0,5.0,3.0,0.5,22.571448212404555,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane56,16.9799144960733,5.0,0.3949610519771172,0.5,23.357151046051303,5.0,11.329909546840979,4.0,71.97467338384588,5.0,1.708845013413376,1.0
banane57,17.340877016514323,5.0,5.824089820549945,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane58,20.0,5.0,3.0,0.5,36.40154265250288,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane59,28.60665437842775,5.0,5.756035920389058,0.5,40.06503159046491,5.0,15.121777306977457,4.0,77.74303631457843,5.0,1.450114137846672,1.0
banane60,21.870066137316545,5.0,-5.306603486959915,0.5,30.0,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane61,20.0,5.0,3.0,0.5,30.700278305286872,5.0,14.8,4.0,75.8,5.0,2.0,1.0
banane62,20.698203685812864,5.0,5.948576730248568,0.5,28.99949808741519,5.0,12.910150906173811,4.0,80.48320483248425,5.0,2.9408223047113218,1.0
