StarSpctr;OtherPlanets;Position;SemiMajorAxis;OrbitalExc;OrbitalInc;OrbitalPeriod;AxisIncl;Moons;Diameter;Density;Magnetosphere;AtmPressure;Albedo;DayPeriod;Tmin;Tmax;PH2O;PHe;PCH4;PH2;PN2;PO2;PAr;PCO2;PSO2;PK;Type
3;0;10;12.5521;0.1369;2.518;44164.51;17.48;1;19626;7.51;191.71;2.99;0.39;1.008;-108;-79;0;1.9;0;27.5;42.9;7.5;3.5;16.7;0;0;i
3;0;3;3.4083;0.018;1.276;16048.32;16.7;0;3500;3.18;12;0.01;0.05;1.003;-216;-51;0;0;0;0;0;0;0;0;0;0;r
7;9;7;6.1636;0.004;0.037;3974.33;82.36;8;45570;1.53;98.61;2.08;0.41;1.498;-196;-124;0.2;19.1;0.2;80.5;0;0;0;0;0;0;g
10;4;4;2.4242;0.0143;1.158;5909.64;83.22;0;4796;5.24;11;0.08;0.47;1.675;-105;50;0;0;0;0;0;0.01;0;0;0;0;r
4;0;7;7.219;0.0899;0.244;77683.81;30.08;0;3500;3.36;10;0.07;0.32;0.565;-226;-43;0;0;0;0;0;0;0;0;0;0;r
5;0;1;0.9481;0.0003;0.277;1219.84;40.84;1;3500;5.09;10;0.04;0.37;1.611;-164;-47;0;0;0;0;0;0.02;0;0;0;0;r
3;0;1;1.2005;0.001;0.466;1957.15;4.68;0;3500;6.19;4;0.04;0.2;1769.264;-67;96;0;0;0;0;0;0.01;0;0;0;0.02;r
4;1;10;11.2295;0.0087;1.527;172576.34;9.23;0;3500;3.55;7;0.05;0.67;1.707;-123;168;0;0;0;0;0;0;0;0;0;0.01;r
6;2;7;5.952;0.0723;3.82;8042.69;15.46;1;22531;5.73;176.95;3.29;0.44;2.089;-46;5;0;1.8;0;9.2;45.2;25.8;0.9;17.1;0;0;i
6;1;8;7.2989;0.0439;0.092;2497.09;69.7;8;105995;1.8;245.3;1.92;0.28;1.258;-199;-73;0.3;6.8;1;91.9;0;0;0;0;0;0;g
6;1;4;3.902;0.0214;4.355;4596.27;40.75;0;16073;7.7;162.71;2.13;0.28;0.356;-61;5;0;0.9;0;32;47.1;3;9.3;7.7;0;0;i
10;2;1;0.6143;0.001;2.138;354.39;9.09;2;5178;5.55;16;0.07;0.11;389.829;-147;55;0;0;0;0;0;0.01;0;0;0;0.01;r
5;1;5;5.2452;0.0374;3.288;12081.75;22.66;0;11228;5;60.46;0.49;0.16;1.101;-148;-78;0;0;0;0;2;0;0;98;0;0;d
9;2;1;0.7418;0.002;2.443;719.04;4.72;0;3641;3.7;7;0.01;0.27;1.968;-105;7;0;0;0;0;0;0;0;0;0;0;r
2;0;9;11.1956;0.0845;2.387;185738.5;6.88;0;3500;2.75;5;0.06;0.48;1.49;-228;157;0;0;0;0;0;0;0;0;0;0.01;r
7;6;6;5.1964;0.019;4.668;25975.42;28.97;0;5026;5.14;34.32;0.13;0.27;2.086;-161;-97;0;0.16;0;0.2;51.64;33.5;0.1;14.4;0;0;i
4;3;10;10.1787;0.0002;1.317;140586.37;64.68;2;3500;7.79;3;0.08;0.28;0.687;-168;216;0;0;0;0;0;0;0;0;0;0.01;r
4;3;9;9.6116;0.0198;2.76;18046.8;26.07;2;24799;6.19;195.37;3.62;0.33;1.66;-108;-72;0;3;0;1.1;41.5;33.9;1.3;19.2;0;0;i
5;5;7;7.3256;0.0497;3.183;32364.34;11.17;0;8285;8.27;87.2;0.58;0.37;1.226;-44;-1;0;0.35;0;19.43;59.41;1.5;5.51;13.8;0;0;i
4;1;10;10.7651;0.0368;1.169;22703.1;30.23;1;25160;1.27;41.08;1.18;0.33;1.907;-180;-139;0.2;7.1;0.6;92.1;0;0;0;0;0;0;g
10;8;2;1.1217;0.0025;1.666;98.39;11.75;2;87576;3.68;428.17;4.06;0.39;96.717;-87;97;0.1;4.6;0.8;92.9;0;0;0;0;1.6;0;g
7;5;5;4.2695;0.0246;2.331;24438.73;28.64;0;3631;7.93;11;0.07;0.36;0.37;-205;25;0;0;0;0;0;0;0;0;0;0.02;r
3;0;1;1.2329;0.0009;0.925;2064.01;8.68;0;3500;6.88;4;0.03;0.28;2012.41;-106;92;0;0;0;0;0;0;0;0;0;0;r
7;3;7;6.3221;0.0948;1.405;59902.33;11.77;0;3500;3.99;7;0.06;0.49;1.137;-149;149;0;0;0;0;0;0.01;0;0;0;0.02;r
7;3;3;2.5088;0.0072;2.228;2013.9;23.41;0;15037;7.51;150.04;1.66;0.38;1.045;-60;5;0;2;0;16.9;53.8;18.1;1;8.2;0;0;i
5;1;1;1.019;0.0012;0.292;1385.83;31.04;0;3562;3.64;3;0.08;0.23;1238.932;-59;123;0;0;0;0;0;0;0;0;0;0.01;r
7;6;10;8.4031;0.043;1.725;70662.34;2.33;0;4958;7.62;16;0.09;0.12;0.419;-214;9;0;0;0;0;0;0;0;0;0;0.01;r
5;5;9;8.735;0.0249;1.912;3053.32;17.77;4;121130;0.53;87.13;0.37;0.27;1.604;-218;-194;0;14.6;0.9;84.5;0;0;0;0;0;0;g
9;2;2;1.4714;0.0017;3.315;488.93;8.84;4;20848;5.3;115.9;1.93;0.59;478.174;-195;162;0.6;0;2.5;0;3.4;0;3;90.5;0;0;d
4;1;3;3.0904;0.0056;2.793;3024.35;28.38;2;15054;2.36;42.24;0.54;0.16;3.253;-202;-82;0;0;0;0;4.4;0.8;0.49;94.31;0;0;d
3;0;2;2.4263;0.0032;2.493;3184.82;24.81;2;8805;9.99;115.64;1.03;0.75;3105.2;107;221;4.6;0;3.8;0;17.5;0.8;0;38;35.22;0.08;l
3;0;1;1.2702;0.0011;2.503;393.42;19.25;5;19494;7.56;185.51;2.93;0.34;0.585;-115;-73;0;0.5;0;1.2;39.4;33.8;5.9;19.2;0;0;i
3;0;3;3.3251;0.0095;1.263;15143.3;8.21;1;3500;4.37;9;0.1;0.13;2.395;-86;151;0;0;0;0;0;0.01;0;0;0;0.02;r
2;1;2;2.5549;0.0028;0.007;95.81;40.92;5;324422;3.59;1597.27;2.44;0.33;0.622;-131;285;0;11.2;0.1;84.9;0;0;0;0;3.8;0;g
7;7;9;7.9269;0.0122;0.019;12870.49;32.09;3;23468;1.29;35.03;1.16;0.45;0.462;-179;-98;0.1;7.9;0.7;91.3;0;0;0;0;0;0;g
6;4;6;5.5972;0.0024;2.788;29317.78;18.92;0;5087;5;31.66;0.12;0.16;1.377;-177;-156;0;0;0;0;2.5;1.2;0.36;95.94;0;0;d
5;2;3;3.0955;0.008;2.47;3056.93;22.63;4;14989;5.82;100.05;1.2;0.27;1.116;-126;43;1;0;0;0;4.2;0;0;94.8;0;0;d
3;0;5;6.0258;0.0022;4.965;12197.54;37.7;3;14166;7.56;143.79;1.61;0.36;0.754;-118;-67;0;0.8;0;13;50.6;22;5.6;8;0;0;i
4;3;10;11.5428;0.0282;2.495;43428.76;19.27;4;14990;8.3;172.27;1.98;0.45;0.726;-77;-57;0;1.1;0;13.3;38;21.7;9.4;16.5;0;0;i
8;2;2;1.611;0.0025;1.348;848.85;31.76;4;14418;7.6;151.72;1.57;0.3;0.439;-137;-113;0;2.5;0;4.6;46.2;30.4;8.7;7.6;0;0;i
1;2;1;1.4171;0.0009;1.407;2726.83;21.46;2;3500;4.22;6;0.03;0.24;1.939;-86;110;0;0;0;0;0;0.01;0;0;0;0.02;r
6;0;3;2.8591;0.0039;0.483;147.01;24.39;2;265059;1.84;647.96;1.65;0.39;1.236;-206;-151;0.1;15.3;1.4;83.2;0;0;0;0;0;0;g
7;8;6;5.3695;0.0462;0.273;9509.78;38.6;0;15085;5.39;89.84;1.05;0.26;1.906;-106;0;0.9;0;0;0;1.6;1.3;0;96.2;0;0;d
3;0;2;2.3601;0.005;2.773;1720.34;26.17;0;15451;4.89;91.93;1.18;0.41;1462.289;-59;87;1.1;0;0;0;4.5;1.1;0;93.3;0;0;d
2;0;3;3.8143;0.0004;2.308;4749.13;31.44;1;14552;5.25;96.17;1.14;0.32;0.636;-102;-45;0;0.6;0;30.6;39.5;4.4;9.7;15.2;0;0;i
7;7;5;4.0414;0.0008;2.275;4138.46;36.98;0;18750;2.06;48.08;0.67;0.21;4.066;-188;-91;0;0;0;0;2.1;0.6;0;97.3;0;0;d
1;2;9;11.6302;0.081;1.395;199665.32;39.66;0;3500;5.39;11;0;0.8;2.048;-155;95;0;0;0;0;0;0;0;0;0;0.01;r
3;0;9;10.5484;0.0236;2.895;49420.2;28.71;0;10949;7.51;111.55;1.02;0.38;1.446;-111;-96;0;0.9;0;26.3;39.1;8.7;9.9;15.1;0;0;i
4;1;6;6.6511;0.0127;2;865.88;27.52;8;245706;1.07;345.53;1.22;0.36;0.843;-159;-88;0.2;7.3;0.9;91.6;0;0;0;0;0;0;g
7;7;4;3.5151;0.0016;0.001;453.14;40.12;7;128826;1.65;297.59;2.08;0.34;1.457;-201;-70;0.2;15.4;1.6;82.8;0;0;0;0;0;0;g
5;2;10;10.1218;0.0648;1.94;5258.06;21.52;3;98928;2.37;334.94;3.73;0.42;1.172;-172;68;0.2;7.3;0.3;90.6;0;0;0;0;1.6;0;g
3;0;4;4.4857;0.0001;0.003;1221.89;24.34;6;78200;3.43;352.53;2.92;0.38;0.231;-194;51;0;6.3;0.4;92.5;0;0;0;0;0.8;0;g
7;2;2;1.8162;0.0033;2.503;1079.13;15.04;2;14562;8.68;166.17;3.18;0.75;1016.54;182;359;4.6;0;3.4;0;6.1;0.1;0;24.5;60.49;0.81;l
3;0;6;7.3486;0.0104;0.155;17252.1;20.61;0;15019;5;84.02;1.12;0.33;0.716;-132;25;2.2;0;0;0;4.2;0;0;93.6;0;0;d
3;0;4;4.6553;0.0214;2.503;6130.68;28.95;3;17152;9.89;223.01;3.08;0.42;0.9;-18;5;0;1.3;0;4.9;49.2;30.1;6.8;7.7;0;0;i
4;1;8;8.8707;0.0397;2.5;25957.72;40.22;2;14992;6.36;117.35;1.45;0.36;1.267;-53;86;2.4;0;0;0;1.2;0;0;96.4;0;0;d
3;0;8;9.1315;0.0115;3.008;20578.28;1.57;0;19464;7.49;203.9;3.44;0.35;0.98;-231;-199;0;2;0;19.7;44.5;15.3;4.1;14.4;0;0;i
10;8;3;1.6856;0.0076;1.628;919.37;9.36;3;14982;2.06;32.81;0.4;0.18;4.325;-93;-12;0;0;0;0;2.7;0;1.16;96.14;0;0;d
5;3;8;7.8258;0.014;2.803;58343.57;13.6;2;5055;4.9;27.71;0.1;0.16;0.704;-177;-125;0;0;0;0;3.4;0.6;0.05;95.95;0;0;d
5;2;10;10.6707;0.0029;0.24;154921.84;43.48;1;3500;7.35;2;0.06;0.22;1.458;-238;72;0;0;0;0;0;0;0;0;0;0.02;r
5;5;10;9.8104;0.0091;0.046;6224.26;84.02;7;74107;3.19;327.58;3.3;0.38;0.703;-202;10;0.2;10.7;0.7;87.9;0;0;0;0;0.5;0;g
3;0;9;10.0535;0.0028;0.198;10672.05;40.53;2;45096;1.41;89.93;1.01;0.26;1.833;-210;-144;0.1;8.7;1.5;89.7;0;0;0;0;0;0;g
2;0;7;9.2723;0.0974;1.305;129224.59;47.04;0;3500;5.19;4;0.01;0.43;0.797;-143;203;0;0;0;0;0;0.02;0;0;0;0.01;r
5;4;9;9.5588;0.0529;4.813;74838.99;41.67;1;6121;7.5;59.07;0.32;0.32;0.956;-165;-117;0;0.8;0;1.92;63.82;29;2.46;2;0;0;i
7;9;7;6.2911;0.096;1.371;59400.05;28.78;2;3500;4.54;2;0.06;0.68;0.359;-119;94;0;0;0;0;0;0.01;0;0;0;0.02;r
2;3;7;8.8201;0.0691;2.503;16409.73;26.46;1;24187;2.52;70.75;1.41;0.53;2.872;-60;71;1;0;0;0;4;0.2;1.3;93.5;0;0;d
8;7;7;5.6956;0.0218;2.505;10460.09;17.46;0;15008;3.55;58.12;0.68;0.24;1.932;-131;-81;0;0;0;0;2.2;1.2;0;96.6;0;0;d
3;0;3;3.4735;0.0047;2.43;3809.59;16.31;5;15109;10;211.31;2.64;0.42;1.199;-144;-81;0;0.6;0;18.7;44.9;16.3;3.8;15.7;0;0;i
7;3;7;6.0449;0.0045;1.493;11380.3;20.25;4;15315;3.14;55.15;0.66;0.16;2.03;-170;-137;0;0;0;0;0.3;0;0;99.7;0;0;d
6;5;2;1.8795;0.0002;1.985;915.51;16.17;0;18325;5.83;149.42;1.19;0.36;994.244;-43;55;0.9;0;0;0;57.3;37;2.8;2;0;0;t
5;1;3;2.9858;0.006;0.943;151.02;20.06;4;280129;1.54;560.82;1.43;0.36;1.439;-165;-59;0.3;16.6;0.1;83;0;0;0;0;0;0;g
3;0;1;1.2135;0.0003;1.277;1998.37;7.36;2;3500;3.05;1;0.07;0.28;2.867;-35;138;0;0;0;0;0;0;0;0;0;0.01;r
4;0;10;10.7732;0.1001;1.659;111872.66;9.21;0;5474;5.86;7;0.02;0.44;1.306;-169;110;0;0;0;0;0;0.01;0;0;0;0.01;r
4;0;10;10.6527;0.122;1.463;175343.8;80.38;0;3500;2.98;9;0.08;0.65;2.951;-134;101;0;0;0;0;0;0.01;0;0;0;0.01;r
4;2;5;5.6446;0.0199;0.622;7308.97;15.33;4;21119;3.28;93.98;1.69;0.59;1.943;-22;43;2.4;0;0;0;66.1;29;0.9;1.6;0;0;t
5;4;9;9.3777;0.1373;0.017;95050.01;72.64;0;5093;7.62;7;0.09;0.78;0.319;-226;3;0;0;0;0;0;0;0;0;0;0.01;r
9;8;7;4.46;0.0184;0.018;855.26;29.29;2;112505;3.1;493.25;3.69;0.32;0.723;-195;328;0.3;12.4;1;86;0;0;0;0;0.3;0;g
2;3;9;11.8077;0.0433;0.012;5202.64;8.81;8;133004;1.57;274.44;1.57;0.26;2.048;-155;-115;0.2;7.6;0.5;91.7;0;0;0;0;0;0;g
6;3;9;7.6641;0.0509;1.319;83960.67;41.44;2;3500;4.16;9;0.03;0.64;2.022;-251;16;0;0;0;0;0;0;0;0;0;0.02;r
3;0;3;3.5144;0.0095;2.47;3945.11;16.26;5;15008;5;94.46;1.15;0.33;2.097;-175;-5;0;0;0;0;1.1;0;0;98.9;0;0;d
2;0;10;12.6781;0.0439;1.445;31763.54;83.48;4;25131;3.64;101.93;4.48;0.33;0.637;-151;431;0.1;12.4;1.5;84;0;0;0;0;2;0;g
2;1;3;3.9064;0.0057;0.001;4732.97;31.51;3;15384;5.84;119.37;1.54;0.44;0.503;-37;18;0.7;0;0;0;63.9;33;1.8;0.6;0;0;t
5;0;1;1.0361;0.0006;2.098;340.27;27.92;5;14989;4.79;82.34;1.07;0.23;1.389;-184;-119;0;0;0;0;2.5;0.7;0;96.8;0;0;d
1;0;9;12.4812;0.0021;0.14;211783.05;37.68;2;3500;7.94;11;0.1;0.26;1.081;-147;298;0;0;0;0;0;0.02;0;0;0;0.01;r
7;2;5;4.6371;0.0182;1.545;6517.69;25.83;1;15980;5;91.63;1.09;0.43;1.188;-88;94;1.8;0;0;0;3;0;2.9;92.3;0;0;d
10;10;10;5.8414;0.0329;0.005;2340.54;3.35;2;71578;2.74;260.56;3.67;0.42;0.628;-170;15;0.2;6.7;1.4;87.7;0;0;0;0;4;0;g
2;0;10;12.5038;0.0638;1.701;65253.11;32.54;1;12152;0.53;7.18;0.49;0.26;2.257;-200;-166;0.2;19.4;1.9;78.5;0;0;0;0;0;0;g
3;0;10;11.6843;0.1429;1.457;216092.37;38.25;0;3500;4.69;3;0.06;0.84;1.591;-178;107;0;0;0;0;0;0.02;0;0;0;0.01;r
8;8;5;4.3225;0.025;1.283;22513.13;42.01;0;4039;5.53;10;0.09;0.56;1.51;-209;30;0;0;0;0;0;0;0;0;0;0;r
3;0;8;9.6115;0.0627;0.041;82932.98;0.68;1;5643;5.6;11;0.02;0.72;1.517;-102;213;0;0;0;0;0;0.01;0;0;0;0;r
3;0;9;10.6752;0.0956;2.328;38575.65;40.36;3;15510;5.02;98.01;1.13;0.31;2.285;-234;-180;0;3;0;14.4;39.8;20.6;2.7;19.5;0;0;i
5;1;3;2.9199;0.0089;1.17;11673.35;64.06;2;3500;3.8;10;0.01;0.28;2.547;-178;29;0;0;0;0;0;0.01;0;0;0;0.02;r
3;0;1;1.1512;0.0012;1.253;1800.07;33.72;0;3500;7.81;5;0.03;0.29;1704.666;-47;173;0;0;0;0;0;0.01;0;0;0;0.01;r
3;0;7;8.1769;0.0272;0.019;7682.14;11.3;1;42482;3.68;205.47;3.38;0.4;0.633;-197;263;0;6.9;0.7;91;0;0;0;0;1.4;0;g
3;0;8;8.8923;0.0501;1.314;102293.2;39.92;0;3864;5.03;8;0;0.45;0.63;-220;-23;0;0;0;0;0;0;0;0;0;0;r
4;0;4;4.2604;0.0094;0.006;14169.93;19.84;0;6140;4;31.6;1.07;0.34;1.987;-67;18;2.1;0;0;0;69.9;25;1.2;1.8;0;0;t
7;3;3;2.642;0.0022;2.503;2227.16;4.93;2;14901;5.05;87.35;1.03;0.25;1.543;-77;85;1.7;0;0;0;3.9;0.3;2.9;91.2;0;0;d
9;4;10;7.1424;0.1772;1.585;84112.32;6.12;0;3500;5.42;3;0.01;0.32;1.521;-152;103;0;0;0;0;0;0;0;0;0;0.02;r
6;1;1;0.9541;0.001;3.195;329.68;20.12;1;13124;4.98;72.21;0.78;0.16;343.527;-210;-126;0;0;0;0;4.1;1.2;0;94.7;0;0;d
6;3;4;3.6609;0.014;0.001;3763.23;17.86;4;17196;2.33;51.55;0.78;0.2;2.453;-88;16;1.2;0;0;0;60;36;2;0.8;0;0;t
6;2;9;8.6702;0.1605;2.278;121476.52;32.5;0;3500;2.76;4;0.08;0.56;0.783;-191;17;0;0;0;0;0;0.01;0;0;0;0.02;r
3;0;1;1.1962;0.0012;2.358;775.38;12.72;1;8773;5.4;51.02;0.36;0.17;1.901;-110;-51;0;0;0;0;3.5;0;0.04;96.46;0;0;d
4;0;10;10.512;0.0124;4.183;26265.87;8.62;2;20227;7.5;203.68;3.52;0.36;1.589;-119;-102;0;2.6;0;27.4;48.1;7.6;6.7;7.6;0;0;i
5;1;3;3.191;0.0096;2.503;3249.82;1.17;3;15017;5;80.86;1.09;0.2;1.139;-213;-166;0;0;0;0;4.1;0.5;0.8;94.6;0;0;d
3;0;10;11.3099;0.1933;1.826;215115.15;25.08;1;3500;3.83;10;0.1;0.35;2.578;-130;155;0;0;0;0;0;0;0;0;0;0.02;r
1;2;7;9.2904;0.0218;0.028;16960.03;20.98;8;24700;1.44;41.16;1.73;0.44;2.703;-163;-80;0;8.8;1.4;89.8;0;0;0;0;0;0;g
8;9;5;3.7607;0.021;2.488;4628.29;9.09;1;14885;5.01;91.78;1.19;0.42;2.11;-143;-7;0;0;0;0;0.3;0.7;0;99;0;0;d
4;0;7;7.3082;0.0072;0.004;1609.53;44.71;7;158706;3.94;839.69;3.15;0.38;0.55;-182;372;0.2;6.1;2;87.7;0;0;0;0;4;0;g
8;10;10;7.706;0.0998;1.325;89445.07;31.12;1;3500;5.74;5;0.02;0.76;0.706;-251;114;0;0;0;0;0;0;0;0;0;0;r
5;0;5;4.8471;0.002;0.04;3904.73;24.82;7;28627;1.39;44.91;1.51;0.41;2.692;-199;-29;0;18.3;0.3;81.4;0;0;0;0;0;0;g
7;3;5;3.79;0.016;1.268;18921.56;31.1;1;3663;7.7;6;0.09;0.32;1.414;-94;195;0;0;0;0;0;0.01;0;0;0;0.01;r
4;0;9;10.4042;0.0709;2.535;36892.84;14.69;1;14995;7.43;148.03;1.93;0.27;0.722;-137;-120;0;0.5;0;5.5;52.5;29.5;5.9;6.1;0;0;i
4;1;9;10.5664;0.0416;0.298;8714;23.6;3;63478;2.2;191.52;1.88;0.29;0.574;-167;7;0;12.3;0.3;85.8;0;0;0;0;1.6;0;g
2;2;4;4.8025;0.0153;0.467;31441.5;19.5;0;3538;6.56;4;0.07;0.31;1.321;-231;-32;0;0;0;0;0;0;0;0;0;0;r
4;3;9;9.7708;0.0847;1.859;133458.4;89.38;0;3711;5.01;4;0.05;0.36;1.031;-179;157;0;0;0;0;0;0.01;0;0;0;0;r
4;1;6;6.37;0.0464;2.513;8674.03;0.1;2;23293;2.16;57;1.05;0.22;2.587;-166;-43;0;0;0;0;0.4;0;0.2;99.4;0;0;d
4;1;2;2.198;0.0053;1.312;6588.14;49.92;0;3500;5.76;12;0.03;0.25;7214.013;-173;48;0;0;0;0;0;0.01;0;0;0;0.01;r
4;1;8;8.4506;0.0614;2.483;23859.75;24.56;0;15140;5.71;94.31;1.22;0.44;1.917;-39;44;2.3;0;0;0;2.3;0.9;2.5;92;0;0;d
2;2;2;2.5693;0.0059;3.798;3029.6;31.66;1;10442;2.66;34.96;0.27;0.18;2.318;-161;-114;0;0;0;0;1.2;0;0;98.8;0;0;d
4;2;5;5.296;0.0078;2.5;11202.43;25.62;2;11971;4.98;75.04;0.8;0.16;2.199;-69;85;1.5;0;0;0;0.8;0;0;97.7;0;0;d
3;0;3;3.7497;0.001;1.404;5959.9;26.38;2;11213;3.98;58.05;0.83;0.25;1.886;-88;15;1.5;0;0;0;60;35;3;0.5;0;0;t
5;4;3;3.0041;0.0064;2.503;2898.56;39.73;4;14977;4.99;89.89;0.98;0.16;0.902;-165;-46;0;0;0;0;0.5;0.8;0;98.7;0;0;d
10;2;5;3.1319;0.0473;1.298;13957.71;23.08;2;3500;4.44;9;0.02;0.35;0.959;-146;6;0;0;0;0;0;0;0;0;0;0.01;r
2;0;1;1.2819;0.0004;1.265;2230.22;39.92;0;3500;6.9;11;0.03;0.19;1.354;-167;60;0;0;0;0;0;0.02;0;0;0;0;r
4;0;2;2.3485;0.0034;1.253;7508.03;31.42;2;3500;4.31;3;0.06;0.15;2.002;-59;180;0;0;0;0;0;0.01;0;0;0;0;r
1;3;8;10.3583;0.0474;0.443;35665.93;43.52;4;14995;7.49;153.94;1.77;0.34;0.841;-54;5;0;1;0;17.8;53;17.2;4.9;6.1;0;0;i
8;10;10;7.5827;0.054;0.154;16894.67;3.78;1;17076;3.9;83.72;2.39;0.38;1.01;-197;-10;0.3;9.6;0.1;90;0;0;0;0;0;0;g
7;10;5;4.0077;0.0288;2.5;5350.82;34.96;1;14814;5.04;89.8;1.2;0.26;0.636;-91;60;1.9;0;0;0;3.8;1.2;0;93.1;0;0;d
1;6;6;8.355;0.0357;2.5;67016.48;37.8;0;5129;7.51;50.1;0.19;0.26;0.314;-164;-120;0;0.17;0;4.58;70.55;10.9;0.1;13.7;0;0;i
2;2;2;2.4023;0.0029;2.947;1831.53;17.52;0;15005;2.04;39.81;1.46;0.41;1736.29;-55;21;0.9;0;0;0;75.1;20;2.1;1.9;0;0;t
5;2;4;3.9221;0.0099;1.944;284.49;11.75;2;259310;0.57;198.48;0.4;0.39;4.649;-184;-104;0.2;18.3;0.5;81;0;0;0;0;0;0;g
5;1;3;2.8431;0.001;2.306;10977.02;47.62;2;3500;4.95;4;0;0.06;0.888;-67;97;0;0;0;0;0;0.01;0;0;0;0.01;r
4;1;5;5.4413;0.0058;0.001;410.55;64.56;1;344430;2.87;1369.8;2.32;0.34;0.774;-181;116;0;8;0.8;89.1;0;0;0;0;2.1;0;g
5;2;2;1.97;0.004;1.245;5280.14;2.61;0;3500;2.79;2;0.08;0.43;5633.909;-173;-48;0;0;0;0;0;0.01;0;0;0;0;r
8;3;3;2.5267;0.0178;1.335;6727.41;59.7;0;4587;3.85;9;0.03;0.08;0.374;-111;74;0;0;0;0;0;0.01;0;0;0;0.02;r
8;6;10;7.2597;0.0766;2.8;29938.95;9.64;0;9052;7.5;94.95;0.62;0.26;0.567;-163;-152;0;1.86;0;7.13;46.54;23.5;3.47;17.5;0;0;i
7;7;5;4.2985;0.0175;1.532;2774.6;28.97;4;31794;2.57;92.22;2.71;0.4;0.876;-182;47;0.1;8.9;1.8;88.5;0;0;0;0;0.7;0;g
5;1;3;3.0607;0.009;1.022;8726.01;21.39;0;5145;5.43;13;0.01;0.18;0.321;-210;-28;0;0;0;0;0;0;0;0;0;0;r
9;9;7;3.8918;0.0501;1.28;21619.6;7.17;0;3500;7.77;3;0.01;0.13;0.184;-244;-26;0;0;0;0;0;0;0;0;0;0;r
5;0;7;7.4135;0.0704;2.523;19712.58;9.52;0;14241;4.73;83.85;0.92;0.35;2.405;-201;-113;0;0;0;0;4.2;0;1.47;94.33;0;0;d
6;1;10;9.6013;0.0828;1.904;136353.02;54.74;0;3500;4.01;3;0.06;0.14;2.341;-134;89;0;0;0;0;0;0.02;0;0;0;0.01;r
5;4;4;3.939;0.0184;2.47;10768.99;0.16;2;6972;3.02;23.56;0.14;0.18;3.293;-182;-109;0;0;0;0;2.6;1.3;0.15;95.95;0;0;d
6;5;3;2.6861;0.007;2.528;1381.19;0.76;5;24979;4.98;151.36;2.79;0.28;2.066;-76;174;1.4;0;0;0;4.2;0.3;0.8;93.3;0;0;d
5;0;3;2.9612;0.0073;2.451;7970.77;33.92;0;5262;5.45;13;0.01;0.25;1.213;-105;157;0;0;0;0;0;0;0;0;0;0.01;r
5;6;6;6.1598;0.0297;2.535;13018.17;16.69;2;14263;5.28;100.06;1.28;0.35;0.37;-92;-27;0;0.7;0;8.8;63.1;26.2;0.8;0.4;0;0;i
7;3;3;2.1594;0.0002;0.046;712.18;64.14;2;31719;2.95;114.96;3.04;0.39;0.76;-167;-39;0.3;19.6;1.9;78.2;0;0;0;0;0;0;g
7;5;1;0.8877;0.0009;2.448;173.29;2.07;6;24273;7.5;246.97;5.02;0.38;152.149;-56;5;0;1.7;0;4.9;45;30.1;1.4;16.9;0;0;i
4;2;4;4.4837;0.0134;1.698;5337.29;0.33;1;18121;4;99.35;1.44;0.48;1.023;-24;16;2;0;0;0;72.6;23;0.5;1.9;0;0;t
8;5;3;2.3995;0.0002;0.296;1107.22;22.24;2;24696;2.5;82.91;1.64;0.35;1.251;-207;-123;0.1;20.7;0.5;78.7;0;0;0;0;0;0;g
3;0;2;2.3011;0.0005;0.818;1796.01;8.07;3;14006;5.25;88.44;1.01;0.23;0.865;-124;20;0.2;0;0;0;4.1;1.1;2.8;91.8;0;0;d
5;2;4;4.0953;0.03;1.224;22512.32;9.78;2;3646;2.65;2;0.05;0.23;3.696;-163;84;0;0;0;0;0;0.01;0;0;0;0.02;r
5;4;4;4.2819;0.0078;1.261;25051.14;44.46;0;3500;6.49;9;0.04;0.46;0.885;-209;-19;0;0;0;0;0;0;0;0;0;0;r
2;0;9;10.8466;0.078;2.498;40351.95;7.47;2;15015;5.57;107.61;1.32;0.3;1.432;-65;-13;0;0.6;0;4.1;41.3;30.9;8.2;14.9;0;0;i
1;3;6;7.9433;0.0331;0.836;88529.07;2.62;0;3500;4.78;7;0.1;0.53;1.696;-134;225;0;0;0;0;0;0.01;0;0;0;0;r
6;5;5;4.7481;0.0167;0.008;2924.34;0.74;3;37189;2.91;151.51;2.52;0.37;0.41;-165;-20;0.2;10.4;0.4;89;0;0;0;0;0;0;g
1;5;9;12.4556;0.0034;1.209;211190.29;12.5;0;3500;6.6;11;0.07;0.26;0.886;-148;220;0;0;0;0;0;0.01;0;0;0;0.02;r
3;0;2;2.4221;0.0012;1.561;210.23;44.07;7;132660;2.56;465.75;2.48;0.37;1.561;-86;71;0.2;6.8;1.6;87.8;0;0;0;0;3.6;0;g
4;0;3;3.2985;0.0004;0.002;1278.94;16.24;7;40410;2.2;121.92;1.42;0.36;1.455;-160;19;0.1;6.9;1.3;91.6;0;0;0;0;0.1;0;g
6;1;1;0.926;0.001;1.966;1163.45;13.37;0;3500;5.16;9;0.03;0.13;1071.537;-209;-41;0;0;0;0;0;0;0;0;0;0;r
5;1;1;1.0505;0.0005;2.093;327.74;7.44;3;15899;5.85;107.97;1.46;0.65;0.511;-90;67;1.9;0;1.9;0;1.9;0.5;1.8;92;0;0;d
